Kod;Kommun;Skolenhetsnamn;Grund-skola;Förskole-klass;Fritids-hem
1460;Bengtsfors;Franserudsskolan;Ja;Ja;Ja
1461;Mellerud;Fagerlidsskolan;Ja;Ja;Ja
1461;Mellerud;Karolinerskolan;Ja;Ja;Ja
1461;Mellerud;Nordalsskolan;Ja;Ja;Ja
1461;Mellerud;Åsebro skola;Ja;Ja;Ja
1461;Mellerud;Åsen skola;Ja;Ja;Ja
1462;Lilla Edet;Fuxernaskolan F-6;Ja;Ja;Ja
1462;Lilla Edet;Nya Skolan, Lilla Edet;Ja;Ja;Ja
1462;Lilla Edet;Ryrsjöskolan;Ja;Ja;Ja
1462;Lilla Edet;Strömsskolan;Ja;Ja;Ja
1462;Lilla Edet;Tingbergsskolan ;Ja;Ja;Ja
1463;Mark;Björketorpskolan;Ja;Ja;Ja
1463;Mark;Fotskälskolan;Ja;Ja;Ja
1463;Mark;Fritslaskolan;Ja;Ja;Ja
1463;Mark;Hyssnaskolan;Ja;Ja;Ja
1463;Mark;Leteboskolan;Ja;Ja;Ja
1463;Mark;Montessoriskolan Pärlan;Ja;Ja;Ja
1463;Mark;Parkskolan;Ja;Ja;Ja
1463;Mark;Sjöbyskolan;Ja;Ja;Ja
1463;Mark;Stommenskolan F-3;Ja;Ja;Ja
1463;Mark;Strömskolan F-3;Ja;Ja;Ja
1463;Mark;Sätilaskolan F-6;Ja;Ja;Ja
1463;Mark;Torestorpskolan;Ja;Ja;Ja
1463;Mark;Ubbhultskolan;Ja;Ja;Ja
1463;Mark;Örbyskolan F-3;Ja;Ja;Ja
1463;Mark;Öxabäckskolan;Ja;Ja;Ja
1465;Svenljunga;Hillareds skola;Ja;Ja;Ja
1465;Svenljunga;Holsljunga skola;Ja;Ja;Ja
1465;Svenljunga;Landboskolan;Ja;Ja;Ja
1465;Svenljunga;Mjöbäcks skola;Ja;Ja;Ja
1465;Svenljunga;Mogaskolan F-6;Ja;Ja;Ja
1465;Svenljunga;Mårdaklevs skola;Ja;Ja;Ja
1465;Svenljunga;Sexdrega skola;Ja;Ja;Ja
1465;Svenljunga;Östra Frölunda skola;Ja;Ja;Ja
1466;Herrljunga;Eggvena skola;Ja;Ja;Ja
1466;Herrljunga;Eriksbergs skola;Ja;Ja;Ja
1466;Herrljunga;Horsbyskolan F-3;Ja;Ja;Ja
1466;Herrljunga;Hudene skola;Ja;Ja;Ja
1466;Herrljunga;Molla skola;Ja;Ja;Ja
1466;Herrljunga;Mörlandaskolan;Ja;Ja;Ja
1466;Herrljunga;Ods skola;Ja;Ja;Ja
1470;Vara;Arentorps skola;Ja;Ja;Ja
1470;Vara;Broholmskolan Jung;Ja;Ja;Ja
1470;Vara;Larv Tråvad skola;Ja;Ja;Ja
1470;Vara;Levene skola;Ja;Ja;Ja
1470;Vara;Nästegårdsskolan fsk-åk6;Ja;Ja;Ja
1470;Vara;Stiftelsen Önums friskola;Ja;Ja;Ja
1470;Vara;Torsgårdsskolan;Ja;Ja;Ja
1470;Vara;Vedums skola;Ja;Ja;Ja
1471;Götene;Hällekisskolan;Ja;Ja;Ja
1471;Götene;Källby gård;Ja;Ja;Ja
1471;Götene;Ljungsbackenskolan;Ja;Ja;Ja
1471;Götene;Lundabyn;Ja;Ja;Ja
1471;Götene;Prästgårdsskolan;Ja;Ja;Ja
1472;Tibro;Baggeboskolan;Ja;Ja;Ja
1472;Tibro;Häggetorpsskolan;Ja;Ja;Ja
1472;Tibro;Ransbergs skola;Ja;Ja;Ja
1473;Töreboda;Fredsbergs Friskola;Ja;Ja;Ja
1473;Töreboda;Kilenskolan;Ja;Ja;Ja
1473;Töreboda;Moholms skola;Ja;Ja;Ja
1473;Töreboda;Älgarås skola;Ja;Ja;Ja
1480;Göteborg;Algebraskolan ;Ja;Ja;Ja
1480;Göteborg;Annedalsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Askimsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Asperöskolan F-3;Ja;Ja;Ja
1480;Göteborg;Assaredsskolan;Ja;Ja;Ja
1480;Göteborg;Backaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Backegårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bagaregårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bergsgårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Bergsjöskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bergumsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bjurslättsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björkåsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björlandaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Björsaredsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Brandströmska skolan Nylöse;Ja;Ja;Ja
1480;Göteborg;Brottkärrskolan F-6;Ja;Ja;Ja
1480;Göteborg;Brunnsboskolan F-9;Ja;Ja;Ja
1480;Göteborg;Bräckeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Brännöskolan F-3;Ja;Ja;Ja
1480;Göteborg;Bärbyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Böskolans friskola;Ja;Ja;Ja
1480;Göteborg;Dalaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Donsöskolan F-6;Ja;Ja;Ja
1480;Göteborg;Drakbergsskolan;Ja;Ja;Ja
1480;Göteborg;Ebba Petterssons Grundskola;Ja;Ja;Ja
1480;Göteborg;Ellen Keyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Emmaskolan F-3;Ja;Ja;Ja
1480;Göteborg;Eriksboskolan F-6;Ja;Ja;Ja
1480;Göteborg;Fenestra S:t Jörgen;Ja;Ja;Ja
1480;Göteborg;Fiskebäcksskolan F-9;Ja;Ja;Ja
1480;Göteborg;Fjällboskolan F-5;Ja;Ja;Ja
1480;Göteborg;Fjällskolan F-6;Ja;Ja;Ja
1480;Göteborg;Flatåsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Franska skolan Göteborg F-5;Ja;Ja;Ja
1480;Göteborg;Frejaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Fridaskolan Kvillebäcken;Ja;Ja;Ja
1480;Göteborg;Frölundaskolan Bräcke;Ja;Ja;Ja
1480;Göteborg;Frölundaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Gamlestadsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Guldhedsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Gunnaredsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Gunnestorpsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Gunnilseskolan F-6;Ja;Ja;Ja
1480;Göteborg;Gustaviskolan F-5;Ja;Ja;Ja
1480;Göteborg;Gärdsmosseskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hagaskolan F-5;Ja;Ja;Ja
1480;Göteborg;Hagenskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hammarkullsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Herrgårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hjuviksskolan F-3;Ja;Ja;Ja
1480;Göteborg;Hovåsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Hultskolan F-6;Ja;Ja;Ja
1480;Göteborg;Hällsviksskolan F-3;Ja;Ja;Ja
1480;Göteborg;Härlandatjärnskolan F-9;Ja;Ja;Ja
1480;Göteborg;Högenskolan F-3;Ja;Ja;Ja
1480;Göteborg;ISGR International K-5;Ja;Ja;Ja
1480;Göteborg;ISGR/Swedish-Eng F-5;Ja;Ja;Ja
1480;Göteborg;Johannebergsskolan Estetiska F-6;Ja;Ja;Ja
1480;Göteborg;Johannebergsskolan Montessori F-5;Ja;Ja;Ja
1480;Göteborg;Jättestensskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan Döv o Hörsel;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan Tal o Språk;Ja;Ja;Ja
1480;Göteborg;Kannebäcksskolan Tremastaren F-6;Ja;Ja;Ja
1480;Göteborg;Karl Johansskolan F-6;Ja;Ja;Ja
1480;Göteborg;Katolska skolan av Notre Dame;Ja;Ja;Ja
1480;Göteborg;Klarebergsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kristinaskolan;Ja;Ja;Ja
1480;Göteborg;Kungsladugårdsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Kvibergsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kärralundsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kärraskolan F-9;Ja;Ja;Ja
1480;Göteborg;Kärrdalsskolan F-5;Ja;Ja;Ja
1480;Göteborg;Landalaskolan F-3;Ja;Ja;Ja
1480;Göteborg;Landamäreskolan F-3;Ja;Ja;Ja
1480;Göteborg;Lerlyckeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lilla Römosseskolan;Ja;Ja;Ja
1480;Göteborg;Lilla Samskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lilla Trulsegårdsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Lillebyskolan F-6;Ja;Ja;Ja
1480;Göteborg;Lindåsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Lundenskolan F-9;Ja;Ja;Ja
1480;Göteborg;Långedragsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Långmosseskolan F-3;Ja;Ja;Ja
1480;Göteborg;Lärjeskolan F-9;Ja;Ja;Ja
1480;Göteborg;Martinaskolan;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Alexandra;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Casa;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Centrum;Ja;Ja;Ja
1480;Göteborg;Montessoriskolan Skäret;Ja;Ja;Ja
1480;Göteborg;Mossebergsskolan F-2;Ja;Ja;Ja
1480;Göteborg;Noblaskolan Billdal;Ja;Ja;Ja
1480;Göteborg;Noleredsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Nordhemsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Nya skolan Länsmansgården F-3;Ja;Ja;Ja
1480;Göteborg;Nya Varvetskolan F-6;Ja;Ja;Ja
1480;Göteborg;Nygårdsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Näsetskolan F-3;Ja;Ja;Ja
1480;Göteborg;Oscar Fredriksskolan F-6;Ja;Ja;Ja
1480;Göteborg;Parkskolan F-3;Ja;Ja;Ja
1480;Göteborg;Påvelundsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Rambergsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Ramsdalsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Rannebergsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Rosendalsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Rudolf Steinerskolan Göteborg;Ja;Ja;Ja
1480;Göteborg;Ryaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Rävebergsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Römosseskolan;Ja;Ja;Ja
1480;Göteborg;Römosseskolan Agnesberg;Ja;Ja;Ja
1480;Göteborg;Sandeklevsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Sannaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Sisjöskolan F-3;Ja;Ja;Ja
1480;Göteborg;Sjumilaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Skogomeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Skutehagsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Skytteskolan F-9;Ja;Ja;Ja
1480;Göteborg;Skårsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Slottsbergsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Snäckebergsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Solbackeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Stiftelsen Backatorpsskolan;Ja;Ja;Ja
1480;Göteborg;Stiftelsen The English School Gothenburg;Ja;Ja;Ja
1480;Göteborg;Styrsöskolan F-9;Ja;Ja;Ja
1480;Göteborg;Svensk-ryska skolan;Ja;Ja;Ja
1480;Göteborg;Talldungeskolan F-3;Ja;Ja;Ja
1480;Göteborg;Taubeskolan F-6;Ja;Ja;Ja
1480;Göteborg;Toleredsskolan F-9;Ja;Ja;Ja
1480;Göteborg;Torpaskolan F-9;Ja;Ja;Ja
1480;Göteborg;Torslandaskolan F-6;Ja;Ja;Ja
1480;Göteborg;Tretjärnsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Trollängsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Tångenskolan F-6;Ja;Ja;Ja
1480;Göteborg;Utbynässkolan F-3;Ja;Ja;Ja
1480;Göteborg;Vasaskolan;Ja;Ja;Ja
1480;Göteborg;Victoriaskolan;Ja;Ja;Ja
1480;Göteborg;Viljaskolan;Ja;Ja;Ja
1480;Göteborg;Vittra Kronhusparken;Ja;Ja;Ja
1480;Göteborg;Västerhedsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Vättnedalsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Åkeredsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Ånässkolan F-6;Ja;Ja;Ja
1480;Göteborg;Älvegårdsskolan F-3;Ja;Ja;Ja
1480;Göteborg;Ängåsskolan F-6;Ja;Ja;Ja
1480;Göteborg;Önneredsskolan F-9;Ja;Ja;Ja
1481;Mölndal;Bosgårdsskolan;Ja;Ja;Ja
1481;Mölndal;Brattåsskolan;Ja;Ja;Ja
1481;Mölndal;Eklandaskolan;Ja;Ja;Ja
1481;Mölndal;Glasbergsskolan;Ja;Ja;Ja
1481;Mölndal;Hallenskolan;Ja;Ja;Ja
1481;Mölndal;Hällesåkersskolan;Ja;Ja;Ja
1481;Mölndal;Katrinebergsskolan;Ja;Ja;Ja
1481;Mölndal;Krokslättsskolan;Ja;Ja;Ja
1481;Mölndal;Lackarebäcksskolan;Ja;Ja;Ja
1481;Mölndal;Montessoriskolan Kvarnhjulet;Ja;Ja;Ja
1481;Mölndal;Rävekärrsskolan;Ja;Ja;Ja
1481;Mölndal;Sinntorpsskolan F-3;Ja;Ja;Ja
1481;Mölndal;Skånhällaskolan F-6;Ja;Ja;Ja
1481;Mölndal;Toltorpsskolan;Ja;Ja;Ja
1481;Mölndal;Valåsskolan;Ja;Ja;Ja
1481;Mölndal;Västerbergsskolan;Ja;Ja;Ja
1481;Mölndal;Växthuset;Ja;Ja;Ja
1481;Mölndal;Östergårdsskolan;Ja;Ja;Ja
1482;Kungälv;Diseröds skola;Ja;Ja;Ja
1482;Kungälv;Fontinskolan;Ja;Ja;Ja
1482;Kungälv;Friskolan i Kärna;Ja;Ja;Ja
1482;Kungälv;Hålta skola;Ja;Ja;Ja
1482;Kungälv;Kareby skola;Ja;Ja;Ja
1482;Kungälv;Kastellegårdsskolan 1;Ja;Ja;Ja
1482;Kungälv;Klöverbackens skola;Ja;Ja;Ja
1482;Kungälv;Kode skola;Ja;Ja;Ja
1482;Kungälv;Kullens skola;Ja;Ja;Ja
1482;Kungälv;Kärna skola;Ja;Ja;Ja
1482;Kungälv;Marstrands skola;Ja;Ja;Ja
1482;Kungälv;Montessoriskolan Älvkullen;Ja;Ja;Ja
1482;Kungälv;Sandbackaskolan 1;Ja;Ja;Ja
1482;Kungälv;Sparråsskolan;Ja;Ja;Ja
1482;Kungälv;Strandskolan Montessoriföreningen i Kungälv;Ja;Ja;Ja
1484;Lysekil;Bergs skola;Ja;Ja;Ja
1484;Lysekil;Bro skola;Ja;Ja;Ja
1484;Lysekil;Gullmarsskolan F-6;Ja;Ja;Ja
1484;Lysekil;Mariedalsskolan;Ja;Ja;Ja
1484;Lysekil;Skaftö skola;Ja;Ja;Ja
1484;Lysekil;Stångenässkolan;Ja;Ja;Ja
1485;Uddevalla;Bokenäs skola;Ja;Ja;Ja
1485;Uddevalla;Dalabergsskolan;Ja;Ja;Ja
1485;Uddevalla;Forshällaskolan;Ja;Ja;Ja
1485;Uddevalla;Fridaskolan, Uddevalla;Ja;Ja;Ja
1485;Uddevalla;Hogstorp skola;Ja;Ja;Ja
1485;Uddevalla;Hovhultsskolan;Ja;Ja;Ja
1485;Uddevalla;Källdalsskolan F - 3;Ja;Ja;Ja
1485;Uddevalla;Lane Ryrs skola;Ja;Ja;Ja
1485;Uddevalla;Ljungskileskolan F - 3;Ja;Ja;Ja
1485;Uddevalla;Norgårdenskolan F-6;Ja;Ja;Ja
1485;Uddevalla;Norrskolan;Ja;Ja;Ja
1485;Uddevalla;Ramneröd F-3;Ja;Ja;Ja
1485;Uddevalla;Sandersdalskolan;Ja;Ja;Ja
1485;Uddevalla;Sommarhemsskolan F-6;Ja;Ja;Ja
1485;Uddevalla;Stenbackeskolan;Ja;Ja;Ja
1485;Uddevalla;Unnerödsskolan;Ja;Ja;Ja
1485;Uddevalla;Äsperödsskolan F-6;Ja;Ja;Ja
1486;Strömstad;Bojarskolan F-6;Ja;Ja;Ja
1486;Strömstad;Koster skola F-3;Ja;Ja;Ja
1486;Strömstad;Mellegården skola F-6;Ja;Ja;Ja
1486;Strömstad;Odelsbergsskolan F-3;Ja;Ja;Ja
1486;Strömstad;Rossö skola F-6;Ja;Ja;Ja
1486;Strömstad;Skee skola F-6;Ja;Ja;Ja
1486;Strömstad;Tjärnö skola F-3;Ja;Ja;Ja
1486;Strömstad;Valemyrskolan F-6;Ja;Ja;Ja
1487;Vänersborg;Blåsut skola;Ja;Ja;Ja
1487;Vänersborg;Fridaskolan, Vänersborg;Ja;Ja;Ja
1487;Vänersborg;Frändeskolan;Ja;Ja;Ja
1487;Vänersborg;Granås skola F-3;Ja;Ja;Ja
1487;Vänersborg;Mariedalskolan F-3;Ja;Ja;Ja
1487;Vänersborg;Mulltorp skola 4-6;Ja;Ja;Ja
1487;Vänersborg;Mulltorp skola F-3;Ja;Ja;Ja
1487;Vänersborg;Norra skolan F-3;Ja;Ja;Ja
1487;Vänersborg;Onsjöskolan F-3;Ja;Ja;Ja
1487;Vänersborg;Rånnums skola F-3;Ja;Ja;Ja
1487;Vänersborg;Rösebo skola;Ja;Ja;Ja
1487;Vänersborg;Tärnan F-3;Ja;Ja;Ja
1487;Vänersborg;Vänersnäs Montessoriskola;Ja;Ja;Ja
1487;Vänersborg;Öxnered skola F-3;Ja;Ja;Ja
1488;Trollhättan;Björndalsskolan F-3;Ja;Ja;Ja
1488;Trollhättan;Dalkjusans skola F-3;Ja;Ja;Ja
1488;Trollhättan;Fridaskolan, Trollhättan;Ja;Ja;Ja
1488;Trollhättan;Hjortmosseskolan F-3;Ja;Ja;Ja
1488;Trollhättan;Hälltorpskolan F-3;Ja;Ja;Ja
1488;Trollhättan;Kronan F-3;Ja;Ja;Ja
1488;Trollhättan;Lextorpsskolan F-6;Ja;Ja;Ja
1488;Trollhättan;Lyrfågelskolan F-3;Ja;Ja;Ja
1488;Trollhättan;Montessoriskolan Trilobiten;Ja;Ja;Ja
1488;Trollhättan;Nya Skolan Egna Hem;Ja;Ja;Ja
1488;Trollhättan;Nya Skolan, Trollhättan, Pettersberg;Ja;Ja;Ja
1488;Trollhättan;Sjuntorpskolan F-3;Ja;Ja;Ja
1488;Trollhättan;Skoftebyskolan F-6;Ja;Ja;Ja
1488;Trollhättan;Stavreskolan F-5;Ja;Ja;Ja
1488;Trollhättan;Strömslundsskolan  F-3;Ja;Ja;Ja
1488;Trollhättan;Sylteskolan F-6;Ja;Ja;Ja
1488;Trollhättan;Upphärads skola F-5;Ja;Ja;Ja
1488;Trollhättan;Velanda skola F-6;Ja;Ja;Ja
1488;Trollhättan;Åsaka skola F-6;Ja;Ja;Ja
1489;Alingsås;Hemsjö Kyrkskola;Ja;Ja;Ja
1489;Alingsås;Ingaredsskolan;Ja;Ja;Ja
1489;Alingsås;Kullingsbergsskolan;Ja;Ja;Ja
1489;Alingsås;Lendahlsskolan F-6;Ja;Ja;Ja
1489;Alingsås;Linnéskolan;Ja;Ja;Ja
1489;Alingsås;Långareds skola;Ja;Ja;Ja
1489;Alingsås;Magra skola;Ja;Ja;Ja
1489;Alingsås;Montessoriskolan Globen;Ja;Ja;Ja
1489;Alingsås;Nolbyskolan;Ja;Ja;Ja
1489;Alingsås;Noltorpsskolan F-3;Ja;Ja;Ja
1489;Alingsås;Sollebrunns skola F-9;Ja;Ja;Ja
1489;Alingsås;Stadsskogenskolan;Ja;Ja;Ja
1489;Alingsås;Stora Mellby skola;Ja;Ja;Ja
1489;Alingsås;Vittra Gerdsken;Ja;Ja;Ja
1489;Alingsås;Västra Bodarna skola;Ja;Ja;Ja
1489;Alingsås;Ängaboskolan F-6;Ja;Ja;Ja
1489;Alingsås;Ödenäs skola;Ja;Ja;Ja
1490;Borås;Aplaredskolan;Ja;Ja;Ja
1490;Borås;Asklandaskolan;Ja;Ja;Ja
1490;Borås;Bergdalskolan F-6;Ja;Ja;Ja
1490;Borås;Björkhöjdskolan F-6;Ja;Ja;Ja
1490;Borås;Bodaskolan F-6;Ja;Ja;Ja
1490;Borås;Borgstenaskolan;Ja;Ja;Ja
1490;Borås;Borås Kristna skola;Ja;Ja;Ja
1490;Borås;Byttorpskolan;Ja;Ja;Ja
1490;Borås;Daltorpskolan F-6 Kronäng 2;Ja;Ja;Ja
1490;Borås;Dannikeskolan;Ja;Ja;Ja
1490;Borås;Ekarängskolan;Ja;Ja;Ja
1490;Borås;Engelbrektskolan F-6;Ja;Ja;Ja
1490;Borås;Erikslundskolan F-6;Ja;Ja;Ja
1490;Borås;Fjärdingskolan F-6;Ja;Ja;Ja
1490;Borås;Gula skolan;Ja;Ja;Ja
1490;Borås;Gånghesterskolan;Ja;Ja;Ja
1490;Borås;Hestra Midgårdskolan;Ja;Ja;Ja
1490;Borås;Kerstinsgårdskolan;Ja;Ja;Ja
1490;Borås;Kinnarummaskolan F-6;Ja;Ja;Ja
1490;Borås;Kristinebergskolan;Ja;Ja;Ja
1490;Borås;Kunskapsskolan Borås;Ja;Ja;Ja
1490;Borås;Malmen Montessori;Ja;Ja;Ja
1490;Borås;Myråsskolan;Ja;Ja;Ja
1490;Borås;Målsrydskolan;Ja;Ja;Ja
1490;Borås;Rångedalaskolan;Ja;Ja;Ja
1490;Borås;Sandaredskolan;Ja;Ja;Ja
1490;Borås;Sjöboskolan;Ja;Ja;Ja
1490;Borås;Sjömarkenskolan;Ja;Ja;Ja
1490;Borås;Sparsörskolorna;Ja;Ja;Ja
1490;Borås;Svaneholmskolan F-6;Ja;Ja;Ja
1490;Borås;Svedjeskolan;Ja;Ja;Ja
1490;Borås;Särlaskolan F-6;Ja;Ja;Ja
1490;Borås;Trandaredskolan F-6;Ja;Ja;Ja
1490;Borås;Tummarpskolan;Ja;Ja;Ja
1490;Borås;Viskaforsskolan 7-9;Ja;Ja;Ja
1490;Borås;Viskaforsskolan F-6;Ja;Ja;Ja
1490;Borås;Äsperedskolan;Ja;Ja;Ja
1491;Ulricehamn;Blidsbergs skola;Ja;Ja;Ja
1491;Ulricehamn;Bogesundsskolan;Ja;Ja;Ja
1491;Ulricehamn;Dalums skola;Ja;Ja;Ja
1491;Ulricehamn;Gällstads skola;Ja;Ja;Ja
1491;Ulricehamn;Hökerums skola;Ja;Ja;Ja
1491;Ulricehamn;Hössna skola;Ja;Ja;Ja
1491;Ulricehamn;Marbäcks skola;Ja;Ja;Ja
1491;Ulricehamn;Montessoriskolan Lindängen;Ja;Ja;Ja
1491;Ulricehamn;Timmele skola;Ja;Ja;Ja
1491;Ulricehamn;Tvärreds skola;Ja;Ja;Ja
1491;Ulricehamn;Ulrikaskolan;Ja;Ja;Ja
1491;Ulricehamn;Vegby skola;Ja;Ja;Ja
1491;Ulricehamn;Vistaholms skola;Ja;Ja;Ja
1492;Åmål;Edsleskogs Friskola;Ja;Ja;Ja
1492;Åmål;Natur och Miljöskolan i Åmål;Ja;Ja;Ja
1492;Åmål;Rösparksskolan;Ja;Ja;Ja
1492;Åmål;Tösse skola;Ja;Ja;Ja
1493;Mariestad;Grangärdets skola;Ja;Ja;Ja
1493;Mariestad;Hasslerörs skola;Ja;Ja;Ja
1493;Mariestad;Högelidsskolan F-6;Ja;Ja;Ja
1493;Mariestad;Kvarnstenens skola;Ja;Ja;Ja
1493;Mariestad;Lillängsskolan;Ja;Ja;Ja
1493;Mariestad;Lyrestads skola;Ja;Ja;Ja
1493;Mariestad;Prismaskolan;Ja;Ja;Ja
1493;Mariestad;Tidavads skola;Ja;Ja;Ja
1493;Mariestad;Torsö Skärgårdsskola;Ja;Ja;Ja
1493;Mariestad;Ullervads skola;Ja;Ja;Ja
1493;Mariestad;Unicaskolan;Ja;Ja;Ja
1494;Lidköping;Broholmskolan;Ja;Ja;Ja
1494;Lidköping;Järpås skola;Ja;Ja;Ja
1494;Lidköping;Lidåkerskolan;Ja;Ja;Ja
1494;Lidköping;Lilla Stenportskolan;Ja;Ja;Ja
1494;Lidköping;Lilleskogs skola;Ja;Ja;Ja
1494;Lidköping;Majåkerskolan;Ja;Ja;Ja
1494;Lidköping;Månesköldskolan;Ja;Ja;Ja
1494;Lidköping;Otterstad skola;Ja;Ja;Ja
1494;Lidköping;Råda skola;Ja;Ja;Ja
1494;Lidköping;Salebyskolan;Ja;Ja;Ja
1494;Lidköping;Sjölunda skola;Ja;Ja;Ja
1494;Lidköping;Stenhammarskolan;Ja;Ja;Ja
1494;Lidköping;Stenportskolan;Ja;Ja;Ja
1494;Lidköping;Tuns skola;Ja;Ja;Ja
1494;Lidköping;Wennerbergskolan;Ja;Ja;Ja
1494;Lidköping;Vinningaskolan;Ja;Ja;Ja
1494;Lidköping;Örslösa skola;Ja;Ja;Ja
1494;Lidköping;Östbyskolan;Ja;Ja;Ja
1495;Skara;Ardalaskolan;Ja;Ja;Ja
1495;Skara;Friskolan Metis;Ja;Ja;Ja
1495;Skara;Gällkvistskolan;Ja;Ja;Ja
1495;Skara;Källeskolan 1;Ja;Ja;Ja
1495;Skara;Mariebergsskolan 1;Ja;Ja;Ja
1495;Skara;Valleskolan;Ja;Ja;Ja
1495;Skara;Varnhemsskolan;Ja;Ja;Ja
1496;Skövde;Billingsdalsskolan;Ja;Ja;Ja
1496;Skövde;Billingskolan 848;Ja;Ja;Ja
1496;Skövde;Eriksdalskolan 862;Ja;Ja;Ja
1496;Skövde;Frösve skola;Ja;Ja;Ja
1496;Skövde;Heneskolan;Ja;Ja;Ja
1496;Skövde;Käpplundaskolan 851;Ja;Ja;Ja
1496;Skövde;Lerdala skola;Ja;Ja;Ja
1496;Skövde;Lundenskolan 850;Ja;Ja;Ja
1496;Skövde;Montessoriskolan i Skövde;Ja;Ja;Ja
1496;Skövde;Norrmalmskolan;Ja;Ja;Ja
1496;Skövde;Raoul Wallenbergskolan Skövde;Ja;Ja;Ja
1496;Skövde;Rydskolan 847;Ja;Ja;Ja
1496;Skövde;Sventorps skola;Ja;Ja;Ja
1496;Skövde;Svärtagårdsskolan;Ja;Ja;Ja
1496;Skövde;Tidanskolan;Ja;Ja;Ja
1496;Skövde;Timmersdala skola;Ja;Ja;Ja
1496;Skövde;Trädgårdsstadens skola;Ja;Ja;Ja
1496;Skövde;Värings skola;Ja;Ja;Ja
1496;Skövde;Värsås skola;Ja;Ja;Ja
1497;Hjo;Fågelås skola;Ja;Ja;Ja
1497;Hjo;Guldkroksskolan F-6;Ja;Ja;Ja
1497;Hjo;Hammarnskolan;Ja;Ja;Ja
1497;Hjo;Korsberga skola;Ja;Ja;Ja
1498;Tidaholm;Ekedalens skola F-6;Ja;Ja;Ja
1498;Tidaholm;Forsens grundskola F-3;Ja;Ja;Ja
1498;Tidaholm;Fröjereds grundskola;Ja;Ja;Ja
